A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,Class
0.974785398,0.207403439,0.712707815,0.626307489,0.293549638,0.747211037,0.485359159,0.817963597,0.337591975,0.545334828,0.636285085,0.782124705,0.699851269,0.329834057,0.79416415,0.850266186,0.846972871,A
0.194501789,0.400440695,0.988478962,0.958247095,0.495185598,0.485338536,0.560671225,0.091153372,0.568780935,0.126785653,0.383915789,0.449761157,0.602811098,0.918254459,0.000263512,0.23927761,0.374745547,D
0.503535074,0.118220725,0.637684069,0.895800218,0.734956655,0.920272087,0.602069757,0.940955711,0.891039473,0.365503312,0.64997501,0.853224009,0.910664311,0.886159365,0.050425815,0.566030099,0.915414201,A
0.639571508,0.913123917,0.594342342,0.613540431,0.197918634,0.540217596,0.374910724,0.537526036,0.443846376,0.939085696,0.728486462,0.339337368,0.66590702,0.972136413,0.675893733,0.611686631,0.27608521,A
0.847778657,0.552957474,0.35794673,0.557782564,0.017057269,0.93303367,0.688200297,0.704425545,0.901669878,0.214037206,0.252148015,0.367618135,0.080809018,0.886173087,0.344758701,0.008259164,0.840502312,C
0.156105746,0.225925716,0.523911611,0.211849978,0.537365043,0.936691471,0.126412233,0.153802675,0.835745315,0.583350436,0.232332135,0.161110657,0.708854227,0.045585765,0.322299607,0.522318013,0.836769114,D
0.160953809,0.316276196,0.966911197,0.591920477,0.309934544,0.523328869,0.997827206,0.632084589,0.288117189,0.780346843,0.866061603,0.944196686,0.18196123,0.94805356,0.369261709,0.62058519,0.920636719,A
0.308311786,0.092562739,0.540056687,0.982150234,0.763617791,0.61675242,0.785571426,0.978722137,0.074611658,0.92703309,0.241857154,0.759485068,0.370797152,0.716257863,0.249954609,0.269214517,0.752753759,B
0.124773347,0.666845014,0.017636338,0.317151258,0.07061104,0.856672151,0.264008301,0.426784094,0.353400511,0.376878329,0.525536527,0.813670041,0.625161201,0.571887389,0.459613844,0.918402963,0.400365295,D
0.434323849,0.407271059,0.016057079,0.815734457,0.617625217,0.361319757,0.136229976,0.967171629,0.518950396,0.291702367,0.304767181,0.285015516,0.554213994,0.881510102,0.420880005,0.62467242,0.565740153,C
0.567957262,0.5709679,0.541004412,0.753571146,0.401661429,0.522437321,0.343432623,0.782463278,0.065579888,0.452517491,0.075631576,0.500985315,0.018334112,0.729704931,0.149455204,0.388865562,0.689885235,D
0.333110728,0.415499824,0.638429709,0.432475787,0.836966658,0.265575974,0.53148511,0.671332356,0.175304267,0.268213336,0.339456553,0.241504444,0.471860114,0.689820061,0.747583247,0.729399883,0.201310057,D
0.330248613,0.547840246,0.148810792,0.579113529,0.435716062,0.054875579,0.859792232,0.929680585,0.258351325,0.483898902,0.651023399,0.536342722,0.468770349,0.70941488,0.182955162,0.196207355,0.869492671,C
0.481024444,0.723339737,0.023717122,0.885524494,0.826819221,0.235784537,0.443079824,0.36331153,0.922609039,0.585226715,0.385315436,0.742836922,0.449375307,0.586382206,0.31853601,0.157570261,0.237150716,C
0.79167571,0.232942091,0.0031262,0.634282648,0.575842862,0.911738153,0.701720215,0.468413334,0.731116967,0.642466533,0.216740727,0.015898512,0.534905938,0.720203446,0.481457963,0.040094328,0.777068534,C
0.607238781,0.595746015,0.622326377,0.579601211,0.426043008,0.730892106,0.295373031,0.781133144,0.615482203,0.970194426,0.082307524,0.375395062,0.398025196,0.937311457,0.197178683,0.807890136,0.489687296,B
0.308151715,0.637864539,0.889902193,0.906779642,0.804899375,0.412315687,0.325267706,0.562863543,0.172234657,0.644960664,0.256290308,0.071738607,0.361282788,0.32680174,0.969067501,0.864409121,0.430198536,C
0.502280425,0.172738892,0.333031432,0.960650751,0.116858499,0.835495055,0.875854527,0.021885802,0.044235715,0.306193962,0.920610574,0.519249373,0.529403196,0.106756336,0.189395897,0.347005612,0.427657337,D
0.505608989,0.91988828,0.198870515,0.863304739,0.521244542,0.694927281,0.562430294,0.502017448,0.60998478,0.970510451,0.674681424,0.849276439,0.706636345,0.408158837,0.723995204,0.520793921,0.190453773,A
0.787812312,0.722304222,0.57088037,0.795898527,0.620855829,0.77524577,0.284958766,0.099724565,0.729258485,0.359439198,0.995153032,0.519276697,0.075476561,0.44034533,0.828950691,0.364301601,0.080592294,B
0.155603942,0.2482425,0.690435551,0.198013938,0.58740302,0.526850662,0.162067038,0.853204579,0.790567452,0.641213992,0.18516935,0.419795727,0.285957831,0.601324381,0.45763737,0.486778681,0.039173143,D
0.15804295,0.563524013,0.982881394,0.123234629,0.637935592,0.889820441,0.794448668,0.224006855,0.778380648,0.514813156,0.635643869,0.864928038,0.020973559,0.5773027,0.611215204,0.624996819,0.104478973,B
0.01299723,0.011945376,0.289607748,0.412392714,0.064091401,0.266069721,0.280347307,0.318266273,0.542014516,0.630192765,0.97543323,0.784578731,0.154700498,0.236818759,0.676535675,0.347399737,0.428338968,E
0.783480586,0.856662255,0.363570528,0.927439081,0.149861706,0.66823954,0.43364392,0.40412198,0.30070992,0.714259958,0.281534872,0.921734266,0.30187365,0.418128359,0.29971938,0.231618464,0.825576501,C
0.641376224,0.411191931,0.941650821,0.933386298,0.928059531,0.39033678,0.885474172,0.244515903,0.502542043,0.347858282,0.323270309,0.579425713,0.837054825,0.554737227,0.722695909,0.562444897,0.962964648,A
0.978112114,0.054958524,0.07176174,0.582743408,0.368047945,0.616613043,0.292110345,0.775611457,0.430066884,0.438373021,0.109309364,0.842958158,0.989406541,0.600470657,0.288469755,0.592382094,0.850323331,C
0.191323556,0.578167321,0.6573002,0.562976203,0.390937375,0.881034076,0.579987257,0.098184627,0.13203743,0.756234779,0.732225803,0.046560557,0.641373506,0.615195716,0.525507302,0.069433723,0.129363457,D
0.847516357,0.135256584,0.161989064,0.571739626,0.34413171,0.218696863,0.405898515,0.67639534,0.015061674,0.978301542,0.642724405,0.39491311,0.132855904,0.980081061,0.537060383,0.083224753,0.932596099,C
0.525047874,0.322925435,0.990629044,0.562542138,0.865095404,0.896720269,0.896416519,0.508623698,0.323633121,0.605112891,0.564416913,0.445936276,0.879036951,0.039432451,0.643026496,0.783961603,0.91362787,A
0.481708313,0.633480549,0.588381388,0.65722742,0.672869017,0.528473753,0.688403914,0.292296175,0.546947837,0.707413427,0.98904351,0.979950168,0.547213874,0.363109365,0.237473967,0.08172081,0.78947661,B
0.547527639,0.543558828,0.287740629,0.611767851,0.708578977,0.479316981,0.04171134,0.354535618,0.286478644,0.762785476,0.538231846,0.454606342,0.957576725,0.164675433,0.742946434,0.084339431,0.966076928,C
0.24925976,0.015020662,0.449810131,0.182311947,0.859188851,0.070251032,0.015185999,0.116019616,0.010982812,0.735174475,0.243756353,0.876111443,0.140325696,0.709692692,0.615632016,0.831374787,0.532213426,E
0.882023521,0.954568485,0.341104814,0.199613948,0.071884186,0.26908372,0.905463292,0.892223087,0.995411895,0.795752338,0.121768816,0.125948317,0.822104268,0.576873538,0.916481101,0.988314965,0.611293736,A
0.720075383,0.005911684,0.860318958,0.928498655,0.21310695,0.84713048,0.748271968,0.712025542,0.331096148,0.95593905,0.950056397,0.841065627,0.887256077,0.783874872,0.419646684,0.934438979,0.517669647,A
0.670077029,0.247402214,0.002079509,0.802382315,0.705821889,0.251218775,0.799302855,0.976290046,0.194643962,0.683893222,0.395133739,0.213982076,0.793194376,0.374236192,0.009719851,0.684849041,0.633085347,C
0.991276237,0.72136772,0.152102807,0.57269784,0.35652069,0.042470088,0.510880304,0.186737989,0.764102837,0.673235082,0.351142521,0.049582322,0.445066038,0.735001125,0.503003451,0.478318779,0.725595624,C
0.429583206,0.094337035,0.725708434,0.356616937,0.273450326,0.7785566,0.049513907,0.543479085,0.744509545,0.454568638,0.499639655,0.911671939,0.358716453,0.018134843,0.448619786,0.020232081,0.763075226,D
0.508844304,0.986397599,0.881743954,0.289330029,0.689802271,0.303098539,0.738859865,0.980842847,0.146200532,0.713277227,0.25946456,0.668008086,0.380071538,0.67502676,0.894184002,0.374519323,0.999755936,A
0.722160076,0.661974324,0.040779693,0.717240275,0.444518376,0.691876049,0.984571706,0.127620413,0.923422127,0.379959303,0.406529024,0.129636292,0.571077814,0.242264189,0.215856356,0.729137968,0.461572258,C
0.561299935,0.784819179,0.675683512,0.723318015,0.28580358,0.899173107,0.109245892,0.57127948,0.786161686,0.413412031,0.783141346,0.498496872,0.701002285,0.195132333,0.915396439,0.472447722,0.713180435,A
0.409833321,0.608716556,0.773773551,0.081711599,0.420495526,0.461230781,0.701827401,0.007737292,0.119970131,0.136911165,0.056060152,0.039128027,0.704850893,0.20168094,0.592603853,0.860245212,0.222978335,E
0.680070851,0.876104364,0.699616155,0.626495087,0.008216452,0.803430392,0.101014708,0.18219795,0.254326564,0.141174057,0.973013276,0.668900858,0.852265257,0.193587625,0.248561418,0.49704083,0.368756526,C
0.762963398,0.672541153,0.728697525,0.197035125,0.884604101,0.073550385,0.100699529,0.046786588,0.036535248,0.762895454,0.144243176,0.610351961,0.425616139,0.242410967,0.073587644,0.760810792,0.87915165,D
0.938162116,0.671399956,0.061010821,0.274497481,0.624640776,0.757538528,0.603160513,0.121970326,0.292368518,0.896200193,0.629116962,0.592746069,0.776197941,0.019096773,0.581625945,0.083978815,0.343953479,C
0.752017746,0.985594844,0.229641501,0.095606588,0.921942095,0.509881111,0.144215509,0.095669835,0.649495627,0.030841335,0.266106599,0.284030204,0.920511958,0.654219302,0.969112639,0.4122148,0.033781188,D
0.568054849,0.404416788,0.864479494,0.918582636,0.715981301,0.524575134,0.04403048,0.559944418,0.08286803,0.325099847,0.642695338,0.378172996,0.31443492,0.201541431,0.272630998,0.121333366,0.170520009,D
0.198166848,0.770674158,0.527352852,0.53497782,0.271395324,0.94874173,0.945456339,0.163151192,0.819521188,0.063673757,0.008760582,0.199713399,0.828903618,0.749867683,0.01904832,0.274467382,0.375513572,D
0.896181866,0.22623925,0.837471231,0.642799194,0.938766333,0.661322158,0.762218387,0.2155063,0.368043372,0.474064873,0.546967486,0.051977209,0.394009314,0.863610459,0.032656769,0.095817527,0.127107708,C
0.497081891,0.379963875,0.762406141,0.069242907,0.733068488,0.451532094,0.428932423,0.874767867,0.465191917,0.143964217,0.706112842,0.181976561,0.58138017,0.026415319,0.094164787,0.957688671,0.52264702,D
0.059013092,0.685043042,0.541823098,0.658714631,0.371385578,0.782765559,0.78159111,0.245234141,0.120695725,0.645873643,0.964502519,0.39512732,0.206227203,0.498829016,0.740824998,0.414274309,0.380167984,C
0.952634131,0.785362941,0.648478712,0.870977901,0.079612976,0.417834138,0.714290955,0.928260614,0.345387782,0.092217662,0.649879363,0.804044547,0.075820775,0.448790355,0.271185296,0.453322534,0.178880175,C
0.715622941,0.743881701,0.320632894,0.67496578,0.920761081,0.625495762,0.467734811,0.538981983,0.4754157,0.018028313,0.502617768,0.99511546,0.888178319,0.432984778,0.933484285,0.263185346,0.694047099,A
0.469921842,0.127948982,0.718074797,0.682347263,0.292001456,0.685071379,0.420993291,0.706789362,0.914685443,0.733889033,0.271795908,0.430535587,0.929239978,0.83756677,0.082714355,0.987393606,0.696271268,B
0.051882702,0.954301562,0.660697408,0.636405665,0.339998284,0.878209143,0.589517083,0.31647862,0.400987548,0.680124217,0.96271339,0.064697366,0.51044086,0.533851374,0.42802793,0.624334831,0.766646754,B
0.200570744,0.588651746,0.412479205,0.732996975,0.973106304,0.077692191,0.36097222,0.249820707,0.117551893,0.748207273,0.698384926,0.668818644,0.691795367,0.370188199,0.094982018,0.564454165,0.204146728,D
0.547672246,0.024440805,0.145417326,0.902767324,0.968660598,0.102579781,0.862528103,0.465359708,0.384367491,0.558913658,0.605074094,0.092401959,0.999511801,0.176951312,0.258109987,0.429225138,0.718713339,C
0.808739659,0.265461544,0.81182304,0.144966114,0.209841217,0.310301374,0.23375291,0.453195115,0.986892436,0.648129876,0.592040226,0.019742192,0.696158803,0.796549947,0.360329666,0.979159007,0.110591542,C
0.865790385,0.00171117,0.277248311,0.972024789,0.326115153,0.765262076,0.096581632,0.574424542,0.491785324,0.604006584,0.247829251,0.631506891,0.698658454,0.23408691,0.643931925,0.027936222,0.398825986,D
0.948829383,0.422724303,0.02329292,0.255978075,0.704629904,0.48251895,0.114134472,0.658659818,0.397070711,0.793859271,0.003597061,0.208656107,0.439689679,0.031260896,0.135558521,0.062172454,0.743863176,E
0.802775217,0.44153049,0.859339792,0.285446441,0.635340743,0.835745748,0.50242566,0.085778427,0.373381642,0.916577007,0.950077223,0.963800996,0.489588009,0.89742529,0.944322464,0.12356914,0.763871945,A
0.910255587,0.027687424,0.212051142,0.101231891,0.572154565,0.615804844,0.305495593,0.184976028,0.463906325,0.855162114,0.195891979,0.849480621,0.571151266,0.194610129,0.819127059,0.532936956,0.936371278,C
0.582109507,0.632766707,0.151231568,0.147698913,0.77376441,0.928768355,0.295445634,0.200728904,0.645952752,0.375378342,0.966055876,0.234213467,0.109127057,0.293770066,0.779809115,0.049615474,0.764667043,D
0.093469803,0.170036872,0.428957484,0.078114468,0.73802488,0.957267806,0.710727937,0.435207916,0.432988698,0.53924099,0.6851044,0.862999386,0.294356199,0.156936306,0.11959217,0.16250027,0.735555305,D
0.888462552,0.115855545,0.430746379,0.335433552,0.647114863,0.057958949,0.11343949,0.455590619,0.844044478,0.993668414,0.519845925,0.352804527,0.703071698,0.830806417,0.937324263,0.644384673,0.502674894,B
0.199146756,0.705604666,0.203555711,0.046573262,0.308142495,0.876595789,0.976604018,0.912353054,0.549956459,0.074500174,0.115856734,0.025766859,0.140914614,0.92375113,0.153994892,0.105595267,0.416047837,E
0.224923405,0.452948193,0.411537263,0.026533164,0.901298573,0.050923382,0.307021385,0.428313672,0.305177877,0.327889541,0.503419619,0.647074551,0.789714915,0.975564973,0.636929141,0.303656078,0.911181575,C
0.395354173,0.491889729,0.449582068,0.740019157,0.800812229,0.944346387,0.901440322,0.583831514,0.673071839,0.367880275,0.803294026,0.204260022,0.993751497,0.77650653,0.204030407,0.69341451,0.508081797,A
0.398220518,0.994157768,0.173421207,0.48723803,0.534434359,0.277270391,0.323980409,0.600774074,0.04145154,0.813627035,0.466377649,0.502811869,0.046341562,0.046625914,0.424295479,0.135981614,0.796646429,D
0.968390715,0.79702019,0.425157983,0.898574414,0.77911629,0.875137793,0.844742271,0.101411267,0.544682455,0.004794421,0.384966644,0.763656344,0.836726844,0.73410697,0.178918111,0.204388544,0.280977096,B
0.298000087,0.382736639,0.392578404,0.208857356,0.91351665,0.971538489,0.147872713,0.290394433,0.408989423,0.111580085,0.470632751,0.866958817,0.453170164,0.761897735,0.170703653,0.026272642,0.217327119,D
0.605044173,0.174124981,0.72733085,0.099352634,0.037371878,0.803363621,0.495795351,0.215345354,0.678583475,0.254770291,0.420212183,0.996922748,0.058803835,0.162091559,0.821461886,0.460149502,0.082363854,D
0.235966697,0.089626471,0.416515428,0.210968135,0.673115699,0.572932417,0.369039778,0.870370933,0.369989733,0.595215447,0.065249173,0.81364099,0.985778144,0.821133233,0.450434061,0.989508522,0.692105764,B
0.995865588,0.048810222,0.7325185,0.424132076,0.220727112,0.443772815,0.140770113,0.292209535,0.047663434,0.683139467,0.990023906,0.7803355,0.006768261,0.574064403,0.737110551,0.857702193,0.202870917,C
0.592801702,0.105788598,0.484414263,0.237571955,0.705997289,0.688805676,0.717044256,0.641201922,0.159187743,0.88748715,0.907906324,0.370096213,0.002411851,0.036074463,0.347012985,0.421617954,0.753539011,C
0.387645754,0.710495629,0.381453017,0.259224716,0.404114366,0.394013113,0.375036682,0.525966419,0.781539859,0.8647383,0.071337551,0.411641587,0.228125851,0.175503389,0.30991977,0.247295358,0.656956836,D
0.417034274,0.957448025,0.063938292,0.38582632,0.703576611,0.232418257,0.692017424,0.906680597,0.491756461,0.641519635,0.032548671,0.506025486,0.867563394,0.81710051,0.852549536,0.073744105,0.06510131,C
0.727996814,0.984170518,0.400883348,0.867240693,0.043098456,0.337713462,0.45474689,0.858625416,0.925463879,0.728941017,0.112789949,0.937727829,0.790003321,0.193125221,0.643661554,0.81645078,0.092848377,B
0.294865896,0.67196188,0.367280569,0.885617615,0.46788752,0.238496219,0.685891752,0.553100042,0.770917243,0.871653073,0.437410203,0.061553382,0.934251238,0.3800865,0.577665417,0.626211538,0.59956101,B
0.735212024,0.267131084,0.033404274,0.015845084,0.938308581,0.33521443,0.856696772,0.290596303,0.538550098,0.897744717,0.732418071,0.580118774,0.284885443,0.030202773,0.119833307,0.63076275,0.15209165,D
0.770978111,0.825810389,0.710762933,0.843961052,0.068759923,0.778446905,0.855061409,0.042669312,0.148850964,0.365971344,0.29214576,0.514192012,0.786956093,0.597510271,0.861241542,0.613989447,0.640679615,B
0.76195231,0.17284853,0.869069251,0.083084595,0.515903216,0.640945562,0.713642863,0.117600407,0.920233047,0.320408683,0.011573134,0.413363133,0.641643485,0.624147777,0.832983207,0.573484303,0.762025459,C
0.540952531,0.488620351,0.395826672,0.925788891,0.718327066,0.458185594,0.843946434,0.44923677,0.122396969,0.694852782,0.751065413,0.66515111,0.780536104,0.474537402,0.426922813,0.764804062,0.752593211,A
0.633872675,0.630366655,0.6032996,0.358021389,0.167727285,0.52277699,0.63318349,0.746839555,0.596672668,0.565761492,0.38526857,0.174184002,0.4485989,0.393057327,0.320387909,0.172505444,0.197354987,D
0.389917668,0.487140595,0.815935458,0.15104016,0.517457163,0.158378403,0.93599858,0.015047633,0.630734234,0.511533212,0.055547703,0.57133001,0.427000986,0.969835035,0.82969915,0.966442349,0.371890187,C
0.637431059,0.862062731,0.382908658,0.827423004,0.656849888,0.202965022,0.594003864,0.575782853,0.110635381,0.284133769,0.41279551,0.580955304,0.603184502,0.301256864,0.228229059,0.19362073,0.351196254,D
0.403749528,0.327188263,0.630138836,0.407822446,0.968919416,0.587417915,0.493522445,0.23744491,0.287813138,0.35391878,0.095136857,0.924424838,0.434208928,0.260368133,0.078325105,0.614130893,0.954725264,C
0.587923898,0.212337265,0.336719017,0.573862785,0.280414445,0.261992711,0.326435181,0.840985283,0.059516495,0.615923814,0.794436149,0.859520714,0.22685465,0.185129243,0.732259592,0.406884068,0.468303953,D
